Answer,Division,Grouping,Level,Org_Group,Organization,Q Id,Q-Pillar_Group,Question Id,Question Id Details,Question Id Enum,Question Id Short,Question Type,State,Submission Id,Text Answer,Title,Value_NULL,Wording,Completion_Rate,Q_Score,Score_Status,Value
4,abc,Familiarity,Executive / C-Suite / Director,Other Organizations,,Q6,Q6,QID18,QID18,Q6,Q6,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Slightly familiar,md,FALSE, How familiar are you with how AI is used across your organization?,1,0.25,Initial AI,1
,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_1,Q7_1,"QID20,choiceId:1",QID20,Q7_1,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_2,Q7_2,"QID20,choiceId:2",QID20,Q7_2,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
1,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_3,Q7_3,"QID20,choiceId:3",QID20,Q7_3,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,Planning and Optimization,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_4,Q7_4,"QID20,choiceId:4",QID20,Q7_4,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_5,Q7_5,"QID20,choiceId:5",QID20,Q7_5,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_6,Q7_6,"QID20,choiceId:6",QID20,Q7_6,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_7,Q7_7,"QID20,choiceId:7",QID20,Q7_7,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7_7_TEXT,Q7_7_TEXT,QID207TEXT,QID20,Q7_7_TEXT,Q7,Multi-Punch,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, which of the following types of AI applications has your organization used or discussed using? Please select all that ",1,,Optimizing AI,
,abc,Robotic Process Automation,Executive / C-Suite / Director,Other Organizations,,Q7a_1,Q7a_1,QID21x1,QID21,Q7a_1,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,,Optimizing AI,
,abc,Prediction,Executive / C-Suite / Director,Other Organizations,,Q7a_2,Q7a_2,QID21x2,QID21,Q7a_2,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,,Optimizing AI,
2,abc,Planning and Optimization,Executive / C-Suite / Director,Other Organizations,,Q7a_3,Q7a_3,QID21x3,QID21,Q7a_3,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Piloted,md,FALSE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,0.33325,Initial AI,1.333
,abc,Modeling and Simulation,Executive / C-Suite / Director,Other Organizations,,Q7a_4,Q7a_4,QID21x4,QID21,Q7a_4,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,,Optimizing AI,
,abc,Natural Language Understanding,Executive / C-Suite / Director,Other Organizations,,Q7a_5,Q7a_5,QID21x5,QID21,Q7a_5,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,,Optimizing AI,
,abc,Computer Vision,Executive / C-Suite / Director,Other Organizations,,Q7a_6,Q7a_6,QID21x6,QID21,Q7a_6,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,,Optimizing AI,
,abc,Other,Executive / C-Suite / Director,Other Organizations,,Q7a_7,Q7a_7,QID21x7,QID21,Q7a_7,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,,Optimizing AI,
,abc,(please specify),Executive / C-Suite / Director,Other Organizations,,Q7a_7_TEXT,Q7a_7_TEXT,QID21x7TEXT,QID21,Q7a_7_TEXT,Q7a,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," To the best of your knowledge, to what extent has your organization used the following types of AI?",1,,Optimizing AI,
ABCD,abc,AI-Type,Executive / C-Suite / Director,Other Organizations,,Q7b,Q7b,QID22TEXT,QID22,Q7b,Q7b,Free Response,COMPLETED,R_27CMXkDhfl0M0Hg,ABCD,md,TRUE, What is an opportunity or use case that you see in your organization to use AI?,1,,Optimizing AI,
2,abc,Strategy,Executive / C-Suite / Director,Other Organizations,,Q8,Q8,QID25,QID25,Q8,Q8,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,My organization has created but not implemented an AI strategy.,md,FALSE, How would you best describe the state of your organization's AI strategy?,1,0.66675,Optimizing AI,2.667
3,abc,Strategy,Executive / C-Suite / Director,Other Organizations,,Q9,Strategy,QID27,QID27,Q9,Q9,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither agree nor disagree,md,FALSE, AI currently adds value to the day-to-day mission of my ,1,0.5,Maturing AI,2
3,abc,Inform decision making,Executive / C-Suite / Director,Other Organizations,,Q10_1,Q10_1,QID281,QID28,Q10_1,Q10,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither agree nor disagree,md,FALSE, To what extent do you agree or disagree that your organization prioritizes the following uses of AI?,1,0.5,Maturing AI,2
1,abc,Manage organizational risk,Executive / C-Suite / Director,Other Organizations,,Q10_2,Q10_2,QID282,QID28,Q10_2,Q10,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Strongly Agree,md,FALSE, To what extent do you agree or disagree that your organization prioritizes the following uses of AI?,1,1,Optimizing AI,4
4,abc,Identify new ways to achieve its mission and goals,Executive / C-Suite / Director,Other Organizations,,Q10_3,Q10_3,QID283,QID28,Q10_3,Q10,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Disagree,md,FALSE, To what extent do you agree or disagree that your organization prioritizes the following uses of AI?,1,0.25,Initial AI,1
4,abc,Testing AI technology applications,Executive / C-Suite / Director,Other Organizations,,Q11_1,Strategy,QID291,QID29,Q11_1,Q11,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Disagree,md,FALSE, To what extent do you agree or disagree that your organization prioritizes the following activities around AI technology?,1,0.25,Initial AI,1
5,abc,Adopting AI technology applications,Executive / C-Suite / Director,Other Organizations,,Q11_2,Strategy,QID292,QID29,Q11_2,Q11,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Strongly Disagree,md,FALSE, To what extent do you agree or disagree that your organization prioritizes the following activities around AI technology?,1,0,Initial AI,0
2,abc,Scaling AI technology applications,Executive / C-Suite / Director,Other Organizations,,Q11_3,Strategy,QID293,QID29,Q11_3,Q11,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree that your organization prioritizes the following activities around AI technology?,1,0.75,Optimizing AI,3
2,abc,AI-Investment,Executive / C-Suite / Director,Other Organizations,,Q12,Q12,QID30,QID30,Q12,Q12,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree that your organization prioritizes investing financial resources to build its AI capabilities?,1,0.75,Optimizing AI,3
1,abc,Data,Executive / C-Suite / Director,Other Organizations,,Q13,Q13,QID34,QID34,Q13,Q13,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Yes,md,FALSE, Does your organization have a data governance structure in place?,1,1,Optimizing AI,4
4,abc,Makes data accessible to those who need it within the organization,Executive / C-Suite / Director,Other Organizations,,Q14_1,Data,QID351,QID35,Q14_1,Q14,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Disagree,md,FALSE, To what extent do you agree or disagree with the following statements? My ..,1,0.25,Initial AI,1
3,abc,Facilitates the timely sharing of data with counterparts within the organization,Executive / C-Suite / Director,Other Organizations,,Q14_2,Data,QID352,QID35,Q14_2,Q14,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither agree nor disagree,md,FALSE, To what extent do you agree or disagree with the following statements? My ..,1,0.5,Maturing AI,2
2,abc,Integrates data into existing processes,Executive / C-Suite / Director,Other Organizations,,Q14_3,Data,QID353,QID35,Q14_3,Q14,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements? My ..,1,0.75,Optimizing AI,3
4,abc,Descriptive analytics to summarize data,Executive / C-Suite / Director,Other Organizations,,Q15_1,Data,QID361,QID36,Q15_1,Q15,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Rarely,md,FALSE," To the best of your knowledge, how often does your organization engage in the following types of analysis?",1,0.25,Initial AI,1
2,abc,Diagnostic analytics to understand why something occurred,Executive / C-Suite / Director,Other Organizations,,Q15_2,Q15_2,QID362,QID36,Q15_2,Q15,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Often,md,FALSE," To the best of your knowledge, how often does your organization engage in the following types of analysis?",1,0.75,Optimizing AI,3
2,abc,Predictive analytics to understand the likelihood of future outcomes,Executive / C-Suite / Director,Other Organizations,,Q15_3,Data,QID363,QID36,Q15_3,Q15,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Often,md,FALSE," To the best of your knowledge, how often does your organization engage in the following types of analysis?",1,0.75,Optimizing AI,3
3,abc,Prescriptive analytics to provide actionable recommendations,Executive / C-Suite / Director,Other Organizations,,Q15_4,Q15_4,QID364,QID36,Q15_4,Q15,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Sometimes,md,FALSE," To the best of your knowledge, how often does your organization engage in the following types of analysis?",1,0.5,Maturing AI,2
3,abc,Understand use cases for AI technologies on the market,Executive / C-Suite / Director,Other Organizations,,Q16_1,Technology,QID381,QID38,Q16_1,Q16,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither agree nor disagree,md,FALSE, To what extent do you agree or disagree with the following statement? My organization explores technology solutions by engaging with vendors and/or other technology organizations ..,1,0.5,Maturing AI,2
2,abc,Understand how certain AI technologies align with the organization's tech stack,Executive / C-Suite / Director,Other Organizations,,Q16_2,Technology,QID382,QID38,Q16_2,Q16,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statement? My organization explores technology solutions by engaging with vendors and/or other technology organizations ..,1,0.75,Optimizing AI,3
1,abc,People,Executive / C-Suite / Director,Other Organizations,,Q17,Q17,QID41,QID41,Q17,Q17,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Strongly Agree,md,FALSE, To what extent do you agree or disagree with the following statement? I am confident in how AI can be used in my ,1,1,Optimizing AI,4
2,abc,Builds the workforce's data literacy and increases the workforce's analytics proficiency,Executive / C-Suite / Director,Other Organizations,,Q18_1,People,QID421,QID42,Q18_1,Q18,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about how your organization prepares the workforce for AI? My ..,1,0.75,Optimizing AI,3
3,abc,Provides AI-related talent development programs for staff,Executive / C-Suite / Director,Other Organizations,,Q18_2,People,QID422,QID42,Q18_2,Q18,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither agree nor disagree,md,FALSE, To what extent do you agree or disagree with the following statements about how your organization prepares the workforce for AI? My ..,1,0.5,Maturing AI,2
1,abc,Makes AI-related talent development programs easily accessible to staff,Executive / C-Suite / Director,Other Organizations,,Q18_3,People,QID423,QID42,Q18_3,Q18,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Strongly Agree,md,FALSE, To what extent do you agree or disagree with the following statements about how your organization prepares the workforce for AI? My ..,1,1,Optimizing AI,4
3,abc,Q19_1,Executive / C-Suite / Director,Other Organizations,,Q19_1,People,QID431,QID43,Q19_1,Q19,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,3,md,FALSE, Which of the following best describes people at your organization?,1,0.5,Maturing AI,2
4,abc,Q19_2,Executive / C-Suite / Director,Other Organizations,,Q19_2,People,QID432,QID43,Q19_2,Q19,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,4,md,FALSE, Which of the following best describes people at your organization?,1,0.75,Optimizing AI,3
2,abc,Q19_3,Executive / C-Suite / Director,Other Organizations,,Q19_3,People,QID433,QID43,Q19_3,Q19,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,2,md,FALSE, Which of the following best describes people at your organization?,1,0.25,Initial AI,1
2,abc,Identify AI projects,Executive / C-Suite / Director,Other Organizations,,Q20_1,Process,QID461,QID46,Q20_1,Q20,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about AI projects at your organization? My organization has a well-defined process ..,1,0.75,Optimizing AI,3
2,abc,Prioritize AI projects,Executive / C-Suite / Director,Other Organizations,,Q20_2,Process,QID462,QID46,Q20_2,Q20,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about AI projects at your organization? My organization has a well-defined process ..,1,0.75,Optimizing AI,3
2,abc,Fund AI projects,Executive / C-Suite / Director,Other Organizations,,Q20_3,Process,QID463,QID46,Q20_3,Q20,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about AI projects at your organization? My organization has a well-defined process ..,1,0.75,Optimizing AI,3
2,abc,Implement AI projects,Executive / C-Suite / Director,Other Organizations,,Q20_4,Process,QID464,QID46,Q20_4,Q20,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about AI projects at your organization? My organization has a well-defined process ..,1,0.75,Optimizing AI,3
2,abc,Operate and maintain AI projects,Executive / C-Suite / Director,Other Organizations,,Q20_5,Process,QID465,QID46,Q20_5,Q20,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about AI projects at your organization? My organization has a well-defined process ..,1,0.75,Optimizing AI,3
2,abc,Scale AI projects,Executive / C-Suite / Director,Other Organizations,,Q20_6,Process,QID466,QID46,Q20_6,Q20,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about AI projects at your organization? My organization has a well-defined process ..,1,0.75,Optimizing AI,3
2,abc,Evaluate AI projects,Executive / C-Suite / Director,Other Organizations,,Q20_7,Process,QID467,QID46,Q20_7,Q20,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, To what extent do you agree or disagree with the following statements about AI projects at your organization? My organization has a well-defined process ..,1,0.75,Optimizing AI,3
3,abc,Ethics,Executive / C-Suite / Director,Other Organizations,,Q21,Ethics,QID51,QID51,Q21,Q21,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither agree nor disagree,md,FALSE, My organization explains the results and decisions made by AI algorithms in a way that is ,1,0.5,Maturing AI,2
2,abc,The use of data,Executive / C-Suite / Director,Other Organizations,,Q22_1,Q22_1,QID521,QID52,Q22_1,Q22,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, My organization has clear policies and guidelines related ..,1,0.75,Optimizing AI,3
2,abc,The security of data,Executive / C-Suite / Director,Other Organizations,,Q22_2,Q22_2,QID522,QID52,Q22_2,Q22,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, My organization has clear policies and guidelines related ..,1,0.75,Optimizing AI,3
1,abc,The sharing of data,Executive / C-Suite / Director,Other Organizations,,Q22_3,Q22_3,QID523,QID52,Q22_3,Q22,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Strongly Agree,md,FALSE, My organization has clear policies and guidelines related ..,1,1,Optimizing AI,4
2,abc,The ownership of data,Executive / C-Suite / Director,Other Organizations,,Q22_4,Q22_4,QID524,QID52,Q22_4,Q22,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, My organization has clear policies and guidelines related ..,1,0.75,Optimizing AI,3
1,abc,Ensuring legal and regulatory compliance,Executive / C-Suite / Director,Other Organizations,,Q22_5,Q22_5,QID525,QID52,Q22_5,Q22,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Strongly Agree,md,FALSE, My organization has clear policies and guidelines related ..,1,1,Optimizing AI,4
3,abc,Disclosing the use of AI in public,Executive / C-Suite / Director,Other Organizations,,Q22_6,Q22_6,QID526,QID52,Q22_6,Q22,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither agree nor disagree,md,FALSE, My organization has clear policies and guidelines related ..,1,0.5,Maturing AI,2
2,abc,How AI results are used,Executive / C-Suite / Director,Other Organizations,,Q22_7,Q22_7,QID527,QID52,Q22_7,Q22,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Agree,md,FALSE, My organization has clear policies and guidelines related ..,1,0.75,Optimizing AI,3
,abc,Familiarity,Executive / C-Suite / Director,Other Organizations,,GM1,GM1,QID56TEXT,QID56,GM1,GM1,Free Response,COMPLETED,R_27CMXkDhfl0M0Hg,,md,TRUE," When you think about AI, what comes to mind first?",1,,Optimizing AI,
4,abc,Provides new solutions to problems my organization is facing,Executive / C-Suite / Director,Other Organizations,,GM2_1,GM2_1,QID571,QID57,GM2_1,GM2,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Mostly Positive,md,FALSE, To what extent do you have positive or negative feelings associated with the following statements about AI?..,1,0.75,Optimizing AI,3
3,abc,Will change how my organization achieves its goals,Executive / C-Suite / Director,Other Organizations,,GM2_2,GM2_2,QID572,QID57,GM2_2,GM2,Likert,COMPLETED,R_27CMXkDhfl0M0Hg,Neither Positive or Negative,md,FALSE, To what extent do you have positive or negative feelings associated with the following statements about AI?..,1,0.5,Maturing AI,2
